,country,date,product_category,product_subcategory,product_detail_page,add_to_cart,sales_amt,sales_usd
3988,br,20220822,HA,Air_Conditioner,5191,140,18,11300.53
3989,br,20220822,HA,Cooking_Appliance,806,41,4,479.83
3990,br,20220822,HA,Refrigerator,2079,43,3,7095.99
3991,br,20220822,HA,Washer,3219,116,16,15503.37
3992,br,20220822,HE,Audio_CAV,1755,75,4,1640.92
3993,br,20220822,HE,TV,9103,288,32,22861.71
3994,br,20220823,BS,IT_Laptop,316,14,2,1641.26
3995,br,20220823,BS,IT_Monitor,2026,29,12,1777.55
3996,br,20220823,HA,Air_Conditioner,4988,137,8,5248.5
3997,br,20220823,HA,Cooking_Appliance,801,24,5,614.75
3998,br,20220823,HA,Refrigerator,1821,33,7,15901.8
3999,br,20220823,HA,Washer,3061,99,9,9864.99
4000,br,20220823,HE,Audio_CAV,1601,67,3,1230.69
4001,br,20220823,HE,TV,8660,200,20,11219.51
4002,br,20220824,BS,IT_Monitor,2010,37,7,2871.6
4003,br,20220824,BS,IT_Projector,207,7,2,820.46
4004,br,20220824,HA,Air_Conditioner,4945,119,2,2017.46
4005,br,20220824,HA,Cooking_Appliance,753,25,8,971.62
4006,br,20220824,HA,Washer,2779,78,12,11848.08
4007,br,20220824,HE,Audio_CAV,1771,63,2,871.76
4008,br,20220824,HE,TV,8603,180,30,15859.61
4009,br,20220825,BS,IT_Laptop,490,20,3,2461.89
4010,br,20220825,BS,IT_Monitor,2206,56,8,3008.23
4011,br,20220825,BS,IT_Projector,190,9,1,410.23
4012,br,20220825,HA,Air_Conditioner,4928,144,8,5180.1
4013,br,20220825,HA,Cooking_Appliance,702,34,8,983.59
4014,br,20220825,HA,Refrigerator,1764,39,2,6326.66
4015,br,20220825,HA,Washer,2939,126,27,29509.64
4016,br,20220825,HA,Washer_Dryer,643,16,1,4445.83
4017,br,20220825,HE,TV,8513,211,19,5784.25
4018,br,20220826,BS,IT_Monitor,2133,76,15,5229.86
4019,br,20220826,BS,IT_Projector,194,5,1,410.23
4020,br,20220826,HA,Air_Conditioner,4310,112,6,4051.67
4021,br,20220826,HA,Cooking_Appliance,612,19,8,951.1
4022,br,20220826,HA,Refrigerator,1926,35,2,6583.16
4023,br,20220826,HA,Washer,2774,116,11,11814.05
4024,br,20220826,HE,Audio_CAV,2000,78,1,427.33
4025,br,20220826,HE,TV,7572,144,18,7798.11
4026,br,20220827,BS,IT_Monitor,1437,42,4,1367.32
4027,br,20220827,HA,Air_Conditioner,3815,107,2,1102.61
4028,br,20220827,HA,Cooking_Appliance,608,32,8,952.81
4029,br,20220827,HA,Washer,2475,99,8,6855.73
4030,br,20220827,HE,Audio_CAV,1692,72,3,1316.19
4031,br,20220827,HE,TV,6886,189,24,16676.09
4032,br,20220828,BS,IT_Laptop,302,10,1,906.13
4033,br,20220828,BS,IT_Monitor,1642,67,6,2256.35
4034,br,20220828,HA,Air_Conditioner,4658,165,9,3617.51
4035,br,20220828,HA,Cooking_Appliance,628,29,5,595.93
4036,br,20220828,HA,Refrigerator,2497,45,3,7095.99
4037,br,20220828,HA,Washer,2835,108,7,6377.1
4038,br,20220828,HA,Washer_Dryer,647,18,1,4103.83
4039,br,20220828,HE,Audio_CAV,1681,80,2,375.86
4040,br,20220828,HE,TV,7218,158,10,5432.5
4041,br,20220829,BS,IT_Laptop,360,15,3,3265.59
4042,br,20220829,BS,IT_Monitor,2175,72,13,4734.48
4043,br,20220829,BS,IT_Projector,247,9,3,1230.69
4044,br,20220829,HA,Air_Conditioner,6495,118,4,2675.47
4045,br,20220829,HA,Cooking_Appliance,771,36,12,1564.14
4046,br,20220829,HA,Refrigerator,2131,34,1,1966.33
4047,br,20220829,HA,Washer,3336,105,18,13616.56
4048,br,20220829,HA,Washer_Dryer,621,18,2,8207.66
4049,br,20220829,HE,TV,8750,197,30,21181.6
4050,br,20220830,BS,IT_Laptop,399,6,1,1624.33
4051,br,20220830,BS,IT_Monitor,2124,52,10,4085.19
4052,br,20220830,HA,Air_Conditioner,6075,189,7,6231.75
4053,br,20220830,HA,Cooking_Appliance,716,51,9,1094.57
4054,br,20220830,HA,Refrigerator,2368,30,2,6583.16
4055,br,20220830,HA,Washer,3108,92,12,14772.18
4056,br,20220830,HE,Audio_CAV,1879,67,3,1145.19
4057,br,20220830,HE,TV,8246,198,30,13274.9
4058,br,20220831,BS,IT_Monitor,2255,46,9,3435.73
4059,br,20220831,BS,IT_Projector,313,21,1,581.23
4060,br,20220831,HA,Air_Conditioner,5487,179,6,2290.72
4061,br,20220831,HA,Cooking_Appliance,749,36,8,840.12
4062,br,20220831,HA,Washer,2939,91,22,23217.7
4063,br,20220831,HA,Washer_Dryer,537,22,2,8207.66
4064,br,20220831,HE,Audio_CAV,1913,75,4,1948.72
4065,br,20220831,HE,TV,8027,137,15,9537.18
4066,br,20220901,BS,IT_Monitor,1882,39,9,2854.33
4067,br,20220901,BS,IT_Projector,220,9,3,1572.69
4068,br,20220901,HA,Air_Conditioner,4683,79,3,912.63
4069,br,20220901,HA,Cooking_Appliance,765,43,16,1965.3
4070,br,20220901,HA,Refrigerator,1908,28,2,5471.66
4071,br,20220901,HA,Washer,2511,75,9,8343.26
4072,br,20220901,HA,Washer_Dryer,585,19,1,4103.83
4073,br,20220901,HE,Audio_CAV,1670,62,5,2512.85
4074,br,20220901,HE,TV,7186,162,24,9260.85
4075,br,20220902,BS,IT_Monitor,1698,35,8,3264.73
4076,br,20220902,BS,IT_Projector,207,18,4,1640.92
4077,br,20220902,HA,Air_Conditioner,4509,99,2,1015.4
4078,br,20220902,HA,Cooking_Appliance,866,51,9,1056.95
4079,br,20220902,HA,Washer,2611,95,13,8966.21
4080,br,20220902,HE,Audio_CAV,1485,68,4,2119.72
4081,br,20220902,HE,TV,6836,181,16,11952.9
4082,br,20220903,BS,IT_Laptop,234,9,2,1641.26
4083,br,20220903,BS,IT_Monitor,1325,26,4,1333.12
4084,br,20220903,BS,IT_Projector,252,10,2,991.46
4085,br,20220903,HA,Air_Conditioner,3570,39,2,1111.16
4086,br,20220903,HA,Cooking_Appliance,815,43,9,1092.86
4087,br,20220903,HA,Refrigerator,1731,31,3,8292.99
4088,br,20220903,HA,Washer,2532,115,12,11061.48
4089,br,20220903,HE,Audio_CAV,1671,67,7,3435.9
4090,br,20220903,HE,TV,7273,166,12,9864.48
4091,br,20220904,BS,IT_Laptop,249,15,1,820.63
4092,br,20220904,BS,IT_Monitor,1333,18,1,410.23
4093,br,20220904,BS,IT_Projector,189,7,1,581.23
4094,br,20220904,HA,Cooking_Appliance,868,63,19,2556.28
4095,br,20220904,HA,Refrigerator,2317,39,3,7095.99
4096,br,20220904,HA,Washer,3143,145,15,13386.56
4097,br,20220904,HA,Washer_Dryer,1189,38,1,4103.83
4098,br,20220904,HE,Audio_CAV,1841,72,2,1042.76
4099,br,20220904,HE,TV,7726,167,18,7395.75
4100,br,20220905,BS,IT_Laptop,320,10,1,820.63
4101,br,20220905,BS,IT_Monitor,2090,33,3,1145.19
4102,br,20220905,HA,Air_Conditioner,5463,90,2,1461.71
4103,br,20220905,HA,Cooking_Appliance,1101,54,8,976.75
4104,br,20220905,HA,Refrigerator,2439,54,4,8549.32
4105,br,20220905,HA,Washer,3614,154,23,15589.73
4106,br,20220905,HA,Washer_Dryer,996,20,2,8207.66
4107,br,20220905,HE,Audio_CAV,2033,68,4,1942.56
4108,br,20220905,HE,TV,7984,182,26,22531.3
4109,br,20220906,BS,IT_Laptop,297,10,1,1624.33
4110,br,20220906,BS,IT_Monitor,1938,40,11,4102.12
4111,br,20220906,BS,IT_Projector,191,10,1,410.23
4112,br,20220906,HA,Air_Conditioner,4475,64,6,2066.54
4113,br,20220906,HA,Cooking_Appliance,1163,64,10,1325.08
4114,br,20220906,HA,Refrigerator,3354,49,2,5471.66
4115,br,20220906,HA,Washer,3230,99,18,17233.38
4116,br,20220906,HA,Washer_Dryer,1552,40,1,4103.83
4117,br,20220906,HE,Audio_CAV,1815,74,1,273.43
4118,br,20220906,HE,TV,7372,171,20,9313.0
4119,br,20220907,BS,IT_Laptop,305,16,1,906.13
4120,br,20220907,BS,IT_Monitor,1610,27,2,546.86
4121,br,20220907,BS,IT_Projector,148,12,2,820.46
4122,br,20220907,HA,Air_Conditioner,3514,59,4,2068.42
4123,br,20220907,HA,Cooking_Appliance,1161,98,18,2412.81
4124,br,20220907,HA,Refrigerator,2729,47,1,1966.33
4125,br,20220907,HA,Washer,3237,135,10,8438.68
4126,br,20220907,HE,Audio_CAV,1831,90,5,2710.53
4127,br,20220907,HE,TV,7253,194,20,11176.05
4128,br,20220908,BS,IT_Laptop,1499,228,23,26141.62
4129,br,20220908,BS,IT_Monitor,4041,522,48,16116.58
4130,br,20220908,BS,IT_Projector,666,98,9,7402.59
4131,br,20220908,HA,Air_Conditioner,5444,185,6,3863.75
4132,br,20220908,HA,Cooking_Appliance,1069,72,13,1654.6
4133,br,20220908,HA,Refrigerator,4896,117,1,1966.33
4134,br,20220908,HA,Washer,3341,181,21,15786.72
4135,br,20220908,HA,Washer_Dryer,1737,55,1,4103.83
4136,br,20220908,HE,Audio_CAV,1744,98,2,882.7
4137,br,20220908,HE,TV,8138,363,21,8328.9
4138,br,20220909,BS,IT_Monitor,1690,33,3,1059.69
4139,br,20220909,BS,IT_Projector,158,10,6,1640.92
4140,br,20220909,HA,Air_Conditioner,6541,136,8,2947.18
4141,br,20220909,HA,Cooking_Appliance,864,27,4,467.86
4142,br,20220909,HA,Refrigerator,5185,105,2,6326.66
4143,br,20220909,HA,Washer,2757,117,19,18926.11
4144,br,20220909,HA,Washer_Dryer,1790,45,2,8207.66
4145,br,20220909,HE,Audio_CAV,1680,81,6,2050.96
4146,br,20220909,HE,TV,7020,195,13,3939.33
4147,br,20220910,BS,IT_Projector,97,3,1,410.23
4148,br,20220910,HA,Air_Conditioner,6584,103,2,2043.11
4149,br,20220910,HA,Cooking_Appliance,833,24,2,245.9
4150,br,20220910,HA,Refrigerator,2578,63,4,10259.32
4151,br,20220910,HA,Washer,2677,117,14,13677.43
4152,br,20220910,HE,Audio_CAV,1772,74,3,1355.17
4153,br,20220910,HE,TV,6804,155,12,2212.23
4154,br,20220911,BS,IT_Monitor,1226,19,1,393.13
4155,br,20220911,HA,Air_Conditioner,6885,149,2,1111.16
4156,br,20220911,HA,Cooking_Appliance,945,36,4,466.15
4157,br,20220911,HA,Refrigerator,2560,45,1,3163.33
4158,br,20220911,HA,Washer,3008,103,8,7026.73
4159,br,20220911,HA,Washer_Dryer,854,26,1,4103.83
4160,br,20220911,HE,TV,7449,173,14,4705.08
4161,br,20220912,BS,IT_Monitor,2142,17,1,478.63
4162,br,20220912,BS,IT_Projector,179,9,3,1743.69
4163,br,20220912,HA,Air_Conditioner,8464,168,5,3590.32
4164,br,20220912,HA,Cooking_Appliance,1250,42,4,500.35
4165,br,20220912,HA,Refrigerator,2397,44,2,3932.66
4166,br,20220912,HA,Washer,3502,135,15,13933.76
4167,br,20220912,HE,Audio_CAV,1787,72,3,811.74
4168,br,20220912,HE,TV,9897,249,30,12072.43
4169,br,20220913,BS,IT_Laptop,234,8,1,820.63
4170,br,20220913,BS,IT_Monitor,2022,34,1,478.63
4171,br,20220913,BS,IT_Projector,241,21,4,2153.92
4172,br,20220913,HA,Air_Conditioner,8118,140,9,3128.45
4173,br,20220913,HA,Cooking_Appliance,1117,46,7,831.57
4174,br,20220913,HA,Refrigerator,2153,26,2,4274.66
4175,br,20220913,HA,Washer,3177,139,17,12418.53
4176,br,20220913,HE,Audio_CAV,1707,65,2,666.56
4177,br,20220913,HE,TV,8613,225,20,19269.65
4178,br,20220914,BS,IT_Laptop,298,5,1,974.53
4179,br,20220914,BS,IT_Monitor,1947,38,4,1435.72
4180,br,20220914,BS,IT_Projector,220,19,3,1401.69
4181,br,20220914,HA,Cooking_Appliance,1084,44,6,739.4
4182,br,20220914,HA,Washer,2981,133,16,14121.69
4183,br,20220914,HE,Audio_CAV,1822,72,6,2660.42
4184,br,20220914,HE,TV,9456,554,38,37868.12
4185,br,20220915,BS,IT_Laptop,289,9,5,6172.24
4186,br,20220915,BS,IT_Monitor,1896,59,1,273.43
4187,br,20220915,BS,IT_Projector,258,20,4,2855.02
4188,br,20220915,HA,Air_Conditioner,6403,104,6,2892.47
4189,br,20220915,HA,Cooking_Appliance,680,16,3,397.92
4190,br,20220915,HA,Washer,2992,127,20,11485.04
4191,br,20220915,HA,Washer_Dryer,664,21,1,4103.83
4192,br,20220915,HE,Audio_CAV,1925,78,2,991.46
4193,br,20220915,HE,TV,9636,468,32,26002.26
4194,br,20220916,BS,IT_Monitor,1850,36,4,1658.02
4195,br,20220916,HA,Air_Conditioner,4885,99,5,3555.95
4196,br,20220916,HA,Cooking_Appliance,631,18,4,537.97
4197,br,20220916,HA,Washer,2630,121,15,11857.82
4198,br,20220916,HA,Washer_Dryer,553,13,1,3283.07
4199,br,20220916,HE,Audio_CAV,1750,81,2,539.23
4200,br,20220916,HE,TV,8638,291,20,19189.45
4201,br,20220917,BS,IT_Laptop,210,4,1,974.53
4202,br,20220917,BS,IT_Monitor,1388,16,2,717.86
4203,br,20220917,HA,Air_Conditioner,4035,73,3,2749.17
4204,br,20220917,HA,Cooking_Appliance,676,19,3,397.92
4205,br,20220917,HA,Washer,2906,116,14,12394.93
4206,br,20220917,HE,Audio_CAV,1891,72,1,427.33
4207,br,20220917,HE,TV,7599,205,15,12907.76
4208,br,20220918,BS,IT_Monitor,1375,28,1,290.53
4209,br,20220918,HA,Air_Conditioner,4006,98,4,1944.46
4210,br,20220918,HA,Cooking_Appliance,677,16,3,404.76
4211,br,20220918,HA,Refrigerator,1989,24,1,1966.33
4212,br,20220918,HA,Washer,3103,131,15,13352.36
4213,br,20220918,HE,Audio_CAV,1753,78,2,743.51
4214,br,20220918,HE,TV,8154,234,15,10789.24
4215,br,20220919,BS,IT_Laptop,270,9,1,1624.33
4216,br,20220919,BS,IT_Monitor,2024,33,4,1230.52
4217,br,20220919,HA,Air_Conditioner,5764,91,5,2001.06
4218,br,20220919,HA,Cooking_Appliance,840,18,2,280.1
4219,br,20220919,HA,Washer,3711,198,29,28619.93
4220,br,20220919,HE,Audio_CAV,1897,85,5,1760.44
4221,br,20220919,HE,TV,9070,297,44,19185.52
4222,br,20220920,BS,IT_Laptop,319,6,1,906.13
4223,br,20220920,BS,IT_Monitor,2208,46,9,3367.16
4224,br,20220920,HA,Cooking_Appliance,692,16,2,249.32
4225,br,20220920,HA,Washer,3189,166,23,19664.15
4226,br,20220920,HE,Audio_CAV,1800,58,1,273.43
4227,br,20220920,HE,TV,8946,307,18,8603.18
4228,br,20220921,BS,IT_Monitor,2220,35,5,2222.15
4229,br,20220921,BS,IT_Projector,449,32,4,2324.92
4230,br,20220921,HA,Air_Conditioner,5810,92,8,4872.47
4231,br,20220921,HA,Cooking_Appliance,764,18,4,420.15
4232,br,20220921,HA,Refrigerator,1666,44,2,6326.66
4233,br,20220921,HA,Washer,3151,147,29,23387.84
4234,br,20220921,HA,Washer_Dryer,611,22,2,8207.66
4235,br,20220921,HE,Audio_CAV,1956,64,1,273.43
4236,br,20220921,HE,TV,9454,399,56,62472.97
4237,br,20220922,BS,IT_Monitor,2160,39,5,1315.85
4238,br,20220922,BS,IT_Projector,306,15,2,1162.46
4239,br,20220922,HA,Air_Conditioner,5218,142,11,3854.85
4240,br,20220922,HA,Refrigerator,1690,42,1,1966.33
4241,br,20220922,HA,Washer,3089,185,30,28585.56
4242,br,20220922,HE,Audio_CAV,1926,80,5,751.54
4243,br,20220922,HE,TV,9702,531,38,45436.58
4244,br,20220923,BS,IT_Laptop,217,7,1,1624.33
4245,br,20220923,BS,IT_Monitor,2032,35,2,546.86
4246,br,20220923,BS,IT_Projector,329,20,2,1162.46
4247,br,20220923,HA,Air_Conditioner,3910,90,8,3523.63
4248,br,20220923,HA,Cooking_Appliance,547,18,2,280.1
4249,br,20220923,HA,Refrigerator,1450,27,2,4616.66
4250,br,20220923,HA,Washer,2624,144,26,24704.71
4251,br,20220923,HE,Audio_CAV,1775,71,6,2521.22
4252,br,20220923,HE,TV,7967,474,40,61696.12
4253,br,20220924,BS,IT_Monitor,1450,22,3,768.99
4254,br,20220924,HA,Cooking_Appliance,435,11,1,140.05
4255,br,20220924,HA,Refrigerator,1438,34,1,1966.33
4256,br,20220924,HA,Washer,2461,152,23,21148.6
4257,br,20220924,HE,Audio_CAV,1691,71,1,273.43
4258,br,20220924,HE,TV,6471,339,27,21700.07
4259,br,20220925,BS,IT_Laptop,216,3,1,1282.33
4260,br,20220925,BS,IT_Monitor,1414,26,1,427.33
4261,br,20220925,BS,IT_Projector,218,13,2,991.46
4262,br,20220925,HA,Air_Conditioner,3185,69,3,1620.57
4263,br,20220925,HA,Cooking_Appliance,560,19,2,264.71
4264,br,20220925,HA,Refrigerator,1907,36,2,4274.66
4265,br,20220925,HA,Washer,2808,142,34,28711.93
4266,br,20220925,HE,Audio_CAV,1830,56,3,751.89
4267,br,20220925,HE,TV,7186,302,19,10054.8
4268,br,20220926,BS,IT_Monitor,2084,50,9,3726.26
4269,br,20220926,BS,IT_Projector,178,9,3,1401.69
4270,br,20220926,HA,Air_Conditioner,4972,129,1,581.23
4271,br,20220926,HA,Cooking_Appliance,802,37,4,537.97
4272,br,20220926,HA,Refrigerator,1360,38,2,4616.66
4273,br,20220926,HA,Washer,3051,138,30,29662.86
4274,br,20220926,HE,Audio_CAV,1844,81,3,674.94
4275,br,20220926,HE,TV,8391,336,30,16594.87
4276,br,20220927,BS,IT_Monitor,1972,36,3,1196.49
4277,br,20220927,BS,IT_Projector,207,18,12,3555.6
4278,br,20220927,HA,Air_Conditioner,4383,99,10,5154.45
4279,br,20220927,HA,Cooking_Appliance,678,18,1,140.05
4280,br,20220927,HA,Refrigerator,1446,39,1,2308.33
4281,br,20220927,HA,Washer,2925,134,24,19941.51
4282,br,20220927,HE,Audio_CAV,1579,84,2,700.76
4283,br,20220927,HE,TV,7387,300,39,5760.14
4284,br,20220928,BS,IT_Monitor,2111,35,4,1059.52
4285,br,20220928,BS,IT_Projector,228,12,2,820.46
4286,br,20220928,HA,Air_Conditioner,4437,104,3,3077.49
4287,br,20220928,HA,Cooking_Appliance,652,30,4,544.81
4288,br,20220928,HA,Washer,3079,153,27,23377.92
4289,br,20220928,HE,Audio_CAV,1714,82,6,2179.22
4290,br,20220928,HE,TV,7288,373,65,19062.05
4291,br,20220929,BS,IT_Monitor,2376,46,6,1623.64
4292,br,20220929,HA,Air_Conditioner,3966,80,1,649.63
4293,br,20220929,HA,Cooking_Appliance,576,20,2,280.1
4294,br,20220929,HA,Refrigerator,1036,29,4,9233.32
4295,br,20220929,HA,Washer,2614,132,24,20505.81
4296,br,20220929,HA,Washer_Dryer,436,16,1,4103.83
4297,br,20220929,HE,Audio_CAV,1533,90,2,572.51
4298,br,20220929,HE,TV,6724,308,54,26321.0
4299,br,20220930,BS,IT_Laptop,188,6,1,1282.33
4300,br,20220930,BS,IT_Monitor,1710,30,3,1196.49
4301,br,20220930,BS,IT_Projector,148,5,2,820.46
4302,br,20220930,HA,Air_Conditioner,3180,63,3,1760.79
4303,br,20220930,HA,Refrigerator,932,26,2,4616.66
4304,br,20220930,HA,Washer,2754,137,30,26966.7
4305,br,20220930,HE,Audio_CAV,1514,78,3,1170.84
4306,br,20220930,HE,TV,6028,230,25,20399.79
4307,br,20221001,BS,IT_Monitor,1333,28,4,1093.72
4308,br,20221001,HA,Cooking_Appliance,402,16,3,373.98
4309,br,20221001,HA,Refrigerator,644,22,1,3419.83
4310,br,20221001,HA,Washer,2353,138,29,27371.63
4311,br,20221001,HE,Audio_CAV,1547,64,2,367.31
4312,br,20221001,HE,TV,12420,625,20,9245.8
4313,br,20221002,BS,IT_Laptop,136,4,3,3368.19
4314,br,20221002,BS,IT_Monitor,1068,20,2,649.46
4315,br,20221002,BS,IT_Projector,117,7,3,3316.89
4316,br,20221002,HA,Air_Conditioner,2058,57,3,1058.15
4317,br,20221002,HA,Cooking_Appliance,298,9,7,964.95
4318,br,20221002,HA,Washer,1848,85,18,17934.48
4319,br,20221002,HE,TV,4214,175,18,14943.86
4320,br,20221003,BS,IT_Monitor,1674,26,1,222.13
4321,br,20221003,BS,IT_Projector,173,7,2,1863.56
4322,br,20221003,HA,Air_Conditioner,3821,87,2,526.51
4323,br,20221003,HA,Cooking_Appliance,499,13,1,124.66
4324,br,20221003,HA,Washer,2997,158,18,16498.25
4325,br,20221003,HA,Washer_Dryer,358,17,1,3419.83
4326,br,20221003,HE,Audio_CAV,1551,73,3,350.04
4327,br,20221003,HE,TV,5772,255,32,18805.9
4328,br,20221004,BS,IT_Laptop,261,11,3,2923.59
4329,br,20221004,BS,IT_Monitor,2004,18,3,1213.59
4330,br,20221004,HA,Air_Conditioner,4296,76,3,1555.76
4331,br,20221004,HA,Refrigerator,914,30,1,1966.33
4332,br,20221004,HA,Washer,2796,122,18,16378.55
4333,br,20221004,HA,Washer_Dryer,369,18,2,3419.83
4334,br,20221004,HE,Audio_CAV,1438,63,7,443.75
4335,br,20221004,HE,TV,6075,234,60,9075.65
4336,br,20221005,BS,IT_Monitor,1744,23,2,786.26
4337,br,20221005,HA,Air_Conditioner,4443,89,5,2974.72
4338,br,20221005,HA,Cooking_Appliance,479,11,2,257.87
4339,br,20221005,HA,Refrigerator,774,15,3,8292.99
4340,br,20221005,HA,Washer,2893,152,21,16094.69
4341,br,20221005,HA,Washer_Dryer,352,8,1,3419.83
4342,br,20221005,HE,Audio_CAV,1414,72,2,162.11
4343,br,20221005,HE,TV,5976,214,26,8870.11
4344,br,20221006,BS,IT_Laptop,236,7,2,2171.36
4345,br,20221006,BS,IT_Monitor,1847,47,1,393.13
4346,br,20221006,BS,IT_Projector,117,3,2,1863.56
4347,br,20221006,HA,Air_Conditioner,4831,123,1,547.03
4348,br,20221006,HA,Cooking_Appliance,532,34,4,481.54
4349,br,20221006,HA,Refrigerator,936,13,1,1795.33
4350,br,20221006,HA,Washer,2763,121,19,15967.81
4351,br,20221006,HE,Audio_CAV,1661,99,4,1230.52
4352,br,20221006,HE,TV,6093,301,51,14992.94
4353,br,20221007,BS,IT_Laptop,215,6,2,2256.86
4354,br,20221007,BS,IT_Monitor,1586,32,4,1093.89
4355,br,20221007,BS,IT_Projector,108,2,1,1453.33
4356,br,20221007,HA,Air_Conditioner,4189,126,5,1783.02
4357,br,20221007,HA,Cooking_Appliance,610,36,9,1263.69
4358,br,20221007,HA,Refrigerator,956,28,1,2137.33
4359,br,20221007,HA,Washer,2572,120,9,8291.79
4360,br,20221007,HA,Washer_Dryer,412,12,2,6702.89
4361,br,20221007,HE,Audio_CAV,1623,79,9,2417.94
4362,br,20221007,HE,TV,6302,258,21,14724.3
4363,br,20221008,HA,Air_Conditioner,3386,93,4,2258.23
4364,br,20221008,HA,Cooking_Appliance,432,22,4,515.74
4365,br,20221008,HA,Washer,2253,103,10,9608.32
4366,br,20221008,HA,Washer_Dryer,365,11,1,3419.83
4367,br,20221008,HE,Audio_CAV,1639,75,1,273.43
4368,br,20221008,HE,TV,5465,180,16,6809.9
4369,br,20221009,BS,IT_Monitor,1435,39,3,940.16
4370,br,20221009,HA,Air_Conditioner,4124,107,3,2196.84
4371,br,20221009,HA,Cooking_Appliance,532,42,5,529.25
4372,br,20221009,HA,Refrigerator,956,18,1,3163.33
4373,br,20221009,HA,Washer,2781,99,18,13273.53
4374,br,20221009,HA,Washer_Dryer,534,16,1,3419.83
4375,br,20221009,HE,Audio_CAV,1900,77,6,1255.99
4376,br,20221009,HE,TV,5946,234,10,2388.7
4377,br,20221010,BS,IT_Monitor,2027,57,3,1333.29
4378,br,20221010,BS,IT_Projector,124,2,1,1453.33
4379,br,20221010,HA,Air_Conditioner,5298,144,17,10163.39
4380,br,20221010,HA,Cooking_Appliance,686,24,6,747.95
4381,br,20221010,HA,Refrigerator,2172,22,5,15645.65
4382,br,20221010,HA,Washer,3347,126,17,15369.82
4383,br,20221010,HA,Washer_Dryer,794,11,1,3419.83
4384,br,20221010,HE,Audio_CAV,1833,79,5,1389.38
4385,br,20221010,HE,TV,6989,240,27,2412.98
4386,br,20221011,BS,IT_Monitor,1769,19,1,273.43
4387,br,20221011,HA,Air_Conditioner,5477,123,4,3026.02
4388,br,20221011,HA,Cooking_Appliance,549,29,5,631.85
4389,br,20221011,HA,Refrigerator,1332,25,1,2992.33
4390,br,20221011,HA,Washer,2731,78,12,11311.14
4391,br,20221011,HA,Washer_Dryer,492,9,1,3419.83
4392,br,20221011,HE,TV,6622,265,27,11207.69
4393,br,20221012,BS,IT_Monitor,1628,37,2,769.16
4394,br,20221012,HA,Air_Conditioner,5285,151,5,2248.14
4395,br,20221012,HA,Cooking_Appliance,498,23,3,382.53
4396,br,20221012,HA,Refrigerator,2781,66,2,3932.66
4397,br,20221012,HA,Washer,12516,303,6,5727.47
4398,br,20221012,HE,Audio_CAV,1755,71,6,1537.97
4399,br,20221012,HE,TV,6760,263,25,7745.27
4400,br,20221013,BS,IT_Laptop,295,6,1,974.53
4401,br,20221013,BS,IT_Monitor,1906,35,7,2871.6
4402,br,20221013,BS,IT_Projector,125,1,1,410.23
4403,br,20221013,HA,Air_Conditioner,7320,115,9,6080.44
4404,br,20221013,HA,Cooking_Appliance,649,30,3,365.43
4405,br,20221013,HA,Refrigerator,1138,28,3,7779.99
4406,br,20221013,HA,Washer,11935,207,14,13335.43
4407,br,20221013,HA,Washer_Dryer,7483,82,1,3419.83
4408,br,20221013,HE,TV,6945,198,21,10105.77
4409,br,20221014,BS,IT_Laptop,238,8,1,974.53
4410,br,20221014,BS,IT_Monitor,1585,26,1,547.03
4411,br,20221014,HA,Air_Conditioner,6219,62,3,1581.24
4412,br,20221014,HA,Cooking_Appliance,466,22,4,498.64
4413,br,20221014,HA,Refrigerator,1079,32,1,3163.33
4414,br,20221014,HA,Washer,11948,232,18,13235.93
4415,br,20221014,HA,Washer_Dryer,6532,72,1,3419.83
4416,br,20221014,HE,TV,6691,224,37,22895.19
4417,br,20221015,BS,IT_Laptop,238,9,1,1419.13
4418,br,20221015,BS,IT_Monitor,1278,18,1,290.53
4419,br,20221015,HA,Air_Conditioner,4263,50,1,1014.3
4420,br,20221015,HA,Cooking_Appliance,423,12,1,133.21
4421,br,20221015,HA,Refrigerator,976,19,2,4274.66
4422,br,20221015,HA,Washer,11632,253,18,12846.2
4423,br,20221015,HA,Washer_Dryer,7543,73,1,3419.83
4424,br,20221015,HE,TV,6444,248,19,5695.84
4425,br,20221016,BS,IT_Monitor,1269,16,1,273.43
4426,br,20221016,HA,Cooking_Appliance,486,17,2,266.42
4427,br,20221016,HA,Refrigerator,972,17,2,4787.66
